time /s	I /mA	E /V
173.400	-1499.075	3.709
173.600	-1499.068	3.709
173.800	-1499.053	3.709
174.000	-1499.060	3.709
174.200	-1499.066	3.709
174.400	-1499.056	3.709
174.600	-1499.072	3.709
174.800	-1499.061	3.709
175.000	-1499.050	3.709
175.200	-1499.074	3.709
175.400	-1499.054	3.709
175.600	-1499.045	3.709
175.800	-1499.052	3.709
176.000	-1499.069	3.709
176.200	-1499.057	3.708
176.400	-1499.065	3.708
176.600	-1499.069	3.708
176.800	-1499.068	3.708
177.000	-1499.073	3.708
177.200	-1499.058	3.708
177.400	-1499.059	3.708
177.600	-1499.063	3.708
177.800	-1499.051	3.708
178.000	-1499.064	3.708
178.200	-1499.067	3.708
178.400	-1499.055	3.708
178.600	-1499.060	3.708
178.800	-1499.054	3.708
179.000	-1499.057	3.708
179.200	-1499.063	3.708
179.400	-1499.049	3.708
179.600	-1499.061	3.708
179.800	-1499.061	3.708
180.000	-1499.055	3.708
180.200	-1499.069	3.708
180.400	-1499.059	3.708
180.600	-1499.067	3.708
180.800	-1499.041	3.708
181.000	-1499.037	3.708
181.200	-1499.072	3.708
181.400	-1499.068	3.708
181.600	-1499.076	3.707
181.800	-1499.063	3.707
182.000	-1499.067	3.707
182.200	-1499.082	3.707
182.400	-1499.066	3.707
182.600	-1499.050	3.707
182.800	-1499.059	3.707
183.000	-1499.062	3.707
183.200	-1499.054	3.707
183.400	-1499.068	3.707
183.600	-1499.066	3.707
183.800	-1499.065	3.707
184.000	-1499.057	3.707
184.200	-1499.066	3.707
184.400	-1499.076	3.707
184.600	-1499.087	3.707
184.800	-1499.076	3.707
185.000	-1499.075	3.707
185.200	-1499.075	3.707
185.400	-1499.061	3.707
185.600	-1499.084	3.707
185.800	-1499.066	3.707
186.000	-1499.046	3.707
186.200	-1499.069	3.707
186.400	-1499.058	3.707
186.600	-1499.074	3.707
186.800	-1499.058	3.706
187.000	-1499.085	3.706
187.200	-1499.069	3.706
187.400	-1499.060	3.706
187.600	-1499.076	3.706
187.800	-1499.062	3.706
188.000	-1499.066	3.706
188.200	-1499.070	3.706
188.400	-1499.061	3.706
188.600	-1499.057	3.706
188.800	-1499.056	3.706
